slug,move_slug,name_en,category,name_ja,confidence,needs_review,ai_generated,method
king_dedede,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
king_dedede,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
king_dedede,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
king_dedede,up-throw,Up Throw,throw,上投げ,high,false,false,rule
king_dedede,down-throw,Down Throw,throw,下投げ,high,false,false,rule
king_dedede,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
king_dedede,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
king_dedede,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
king_dedede,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
king_dedede,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
king_dedede,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
king_dedede,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
king_dedede,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
king_dedede,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
olimar,jab-1,Jab 1,jab,弱1,high,false,false,rule
olimar,jab-2,Jab 2,jab,弱2,high,false,false,rule
olimar,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
olimar,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
olimar,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
olimar,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
olimar,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
olimar,up-smash,Up Smash,smash,上スマ,high,false,false,rule
olimar,down-smash,Down Smash,smash,下スマ,high,false,false,rule
olimar,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
olimar,forward-air,Forward Air,aerial,空前,high,false,false,rule
olimar,back-air,Back Air,aerial,空後,high,false,false,rule
olimar,up-air,Up Air,aerial,空上,high,false,false,rule
olimar,down-air,Down Air,aerial,空下,high,false,false,rule
olimar,neutral-b-pikmin-pluck,Neutral B (Pikmin Pluck),special,NB (ピクミンひっこ抜き),high,false,false,canonical
olimar,side-b-pikmin-throw,Side B (Pikmin Throw),special,横B (ピクミン投げ),high,false,false,canonical
olimar,up-b-winged-pikmin,Up B (Winged Pikmin),special,上B (羽ピクミン),high,false,false,canonical
olimar,down-b-pikmin-order-whistle,Down B (Pikmin Order/Whistle),special,下B (ピクミン整列),high,false,false,canonical
olimar,red-blue-yellow-grabs,Red/Blue/Yellow Grabs,grab,,low,true,false,unmatched
olimar,white-grabs,White Grabs,grab,,low,true,false,unmatched
olimar,purple-grabs,Purple Grabs,grab,,low,true,false,unmatched
olimar,grab-range-comparison,Grab Range Comparison,grab,,low,true,false,unmatched
olimar,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
olimar,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
olimar,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
olimar,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
olimar,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
olimar,up-throw,Up Throw,throw,上投げ,high,false,false,rule
olimar,down-throw,Down Throw,throw,下投げ,high,false,false,rule
olimar,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
olimar,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
olimar,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
olimar,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
olimar,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
olimar,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
olimar,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
olimar,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
olimar,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
lucario,jab-1,Jab 1,jab,弱1,high,false,false,rule
lucario,jab-2,Jab 2,jab,弱2,high,false,false,rule
lucario,jab-3,Jab 3,jab,弱3,high,false,false,rule
lucario,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
lucario,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
lucario,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
lucario,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
lucario,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
lucario,up-smash,Up Smash,smash,上スマ,high,false,false,rule
lucario,down-smash,Down Smash,smash,下スマ,high,false,false,rule
lucario,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
lucario,forward-air,Forward Air,aerial,空前,high,false,false,rule
lucario,back-air,Back Air,aerial,空後,high,false,false,rule
lucario,up-air,Up Air,aerial,空上,high,false,false,rule
lucario,down-air,Down Air,aerial,空下,high,false,false,rule
lucario,neutral-b-aura-sphere,Neutral B (Aura Sphere),special,NB (はどうだん),high,false,false,canonical
lucario,aura-sphere-full-charge,"Aura Sphere, Full Charge",special,NB (はどうだん)（溜め）,medium,true,false,order
lucario,side-b-force-palm,Side B (Force Palm),special,横B (はっけい),high,false,false,canonical
lucario,force-palm-throw,"Force Palm, Throw",special,NB (はどうだん)（溜め無し）,medium,true,false,order
lucario,up-b-extreme-speed,Up B (Extreme Speed),special,上B (しんそく),high,false,false,canonical
lucario,down-b-double-team,Down B (Double Team),special,下B (かげぶんしん),high,false,false,canonical
lucario,double-team-counterattack,"Double Team, Counterattack",special,NB (はどうだん)（最大溜め）,medium,true,false,order
lucario,grab,Grab,grab,つかみ,high,false,false,rule
lucario,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
lucario,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
lucario,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
lucario,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
lucario,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
lucario,up-throw,Up Throw,throw,上投げ,high,false,false,rule
lucario,down-throw,Down Throw,throw,下投げ,high,false,false,rule
lucario,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
lucario,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
lucario,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
lucario,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
lucario,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
lucario,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
lucario,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
lucario,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
lucario,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
rob,jab-1,Jab 1,jab,弱1,high,false,false,rule
rob,jab-2,Jab 2,jab,弱2,high,false,false,rule
rob,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
rob,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
rob,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
rob,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
rob,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
rob,up-smash,Up Smash,smash,上スマ,high,false,false,rule
rob,down-smash,Down Smash,smash,下スマ,high,false,false,rule
rob,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
rob,forward-air,Forward Air,aerial,空前,high,false,false,rule
rob,back-air,Back Air,aerial,空後,high,false,false,rule
rob,up-air,Up Air,aerial,空上,high,false,false,rule
rob,down-air,Down Air,aerial,空下,high,false,false,rule
rob,neutral-b-robo-beam,Neutral B (Robo Beam),special,NB (ロボビーム),high,false,false,canonical
rob,side-b-arm-rotor,Side B (Arm Rotor),special,横B (アームスピン),high,false,false,canonical
rob,side-b-arm-rotor-mashing,"Side B (Arm Rotor, Mashing)",special,NB (ロボビーム)（本体）,medium,true,false,order
rob,up-b-robo-burner,Up B (Robo Burner),special,上B (ロボバーナー),high,false,false,canonical
rob,down-b-gyro,Down B (Gyro),special,下B (ジャイロ),high,false,false,canonical
rob,grab,Grab,grab,つかみ,high,false,false,rule
rob,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
rob,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
rob,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
rob,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
rob,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
rob,up-throw,Up Throw,throw,上投げ,high,false,false,rule
rob,down-throw,Down Throw,throw,下投げ,high,false,false,rule
rob,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
rob,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
rob,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
rob,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
rob,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
rob,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
rob,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
rob,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
rob,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
toon_link,jab-1,Jab 1,jab,弱1,high,false,false,rule
toon_link,jab-2,Jab 2,jab,弱2,high,false,false,rule
toon_link,jab-3,Jab 3,jab,弱3,high,false,false,rule
toon_link,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
toon_link,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
toon_link,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
toon_link,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
toon_link,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
toon_link,up-smash,Up Smash,smash,上スマ,high,false,false,rule
toon_link,down-smash,Down Smash,smash,下スマ,high,false,false,rule
toon_link,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
toon_link,forward-air,Forward Air,aerial,空前,high,false,false,rule
toon_link,back-air,Back Air,aerial,空後,high,false,false,rule
toon_link,up-air,Up Air,aerial,空上,high,false,false,rule
toon_link,down-air,Down Air,aerial,空下,high,false,false,rule
toon_link,z-air,Z Air,aerial,ワイヤー空中攻撃,high,false,false,rule
toon_link,neutral-b-hero-s-bow,Neutral B (Hero's Bow),special,NB (勇者の弓),high,false,false,canonical
toon_link,side-b-boomerang,Side B (Boomerang),special,横B (ブーメラン),high,false,false,canonical
toon_link,up-b-spin-attack,Up B (Spin Attack),special,上B (回転斬り),high,false,false,canonical
toon_link,up-b-air-spin-attack-air,"Up B, Air (Spin Attack, Air)",special,NB (勇者の弓)（地上・空中）,medium,true,false,order
toon_link,down-b-bomb-pull,Down B (Bomb Pull),special,下B (バクダン),high,false,false,canonical
toon_link,grab,Grab,grab,つかみ,high,false,false,rule
toon_link,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
toon_link,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
toon_link,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
toon_link,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
toon_link,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
toon_link,up-throw,Up Throw,throw,上投げ,high,false,false,rule
toon_link,down-throw,Down Throw,throw,下投げ,high,false,false,rule
toon_link,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
toon_link,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
toon_link,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
toon_link,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
toon_link,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
toon_link,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
toon_link,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
toon_link,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
toon_link,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
wolf,jab-1,Jab 1,jab,弱1,high,false,false,rule
wolf,jab-2,Jab 2,jab,弱2,high,false,false,rule
wolf,jab-3,Jab 3,jab,弱3,high,false,false,rule
wolf,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
wolf,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
wolf,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
wolf,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
wolf,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
wolf,up-smash,Up Smash,smash,上スマ,high,false,false,rule
wolf,down-smash,Down Smash,smash,下スマ,high,false,false,rule
wolf,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
wolf,forward-air,Forward Air,aerial,空前,high,false,false,rule
wolf,back-air,Back Air,aerial,空後,high,false,false,rule
wolf,up-air,Up Air,aerial,空上,high,false,false,rule
wolf,down-air,Down Air,aerial,空下,high,false,false,rule
wolf,neutral-b-blaster,Neutral B (Blaster),special,NB (クローブラスター),high,false,false,canonical
wolf,side-b-wolf-flash,Side B (Wolf Flash),special,横B (ウルフフラッシュ),high,false,false,canonical
wolf,up-b-fire-wolf,Up B (Fire Wolf),special,上B (ウルフシュート),high,false,false,canonical
wolf,down-b-reflector,Down B (Reflector),special,下B (リフレクター),high,false,false,canonical
wolf,grab,Grab,grab,つかみ,high,false,false,rule
wolf,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
wolf,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
wolf,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
wolf,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
wolf,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
wolf,up-throw,Up Throw,throw,上投げ,high,false,false,rule
wolf,down-throw,Down Throw,throw,下投げ,high,false,false,rule
wolf,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
wolf,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
wolf,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
wolf,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
wolf,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
wolf,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
wolf,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
wolf,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
wolf,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
villager,jab-1,Jab 1,jab,弱1,high,false,false,rule
villager,jab-2,Jab 2,jab,弱2,high,false,false,rule
villager,rapid-jab,Rapid Jab,jab,百裂攻撃,high,false,false,rule
villager,rapid-jab-finisher,Rapid Jab Finisher,jab,百裂フィニッシュ,high,false,false,rule
villager,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
villager,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
villager,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
villager,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
villager,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
villager,up-smash,Up Smash,smash,上スマ,high,false,false,rule
villager,down-smash,Down Smash,smash,下スマ,high,false,false,rule
villager,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
villager,forward-air,Forward Air,aerial,空前,high,false,false,rule
villager,back-air,Back Air,aerial,空後,high,false,false,rule
villager,up-air,Up Air,aerial,空上,high,false,false,rule
villager,down-air,Down Air,aerial,空下,high,false,false,rule
villager,neutral-b-pocket,Neutral B (Pocket),special,NB (しまう / とり出す),high,false,false,canonical
villager,pocket-throw,"Pocket, Throw",special,"NB (しまう / とり出す)（しまう, 失敗）",medium,true,false,order
villager,side-b-lloid-rocket,Side B (Lloid Rocket),special,横B (ハニワくんロケット),high,false,false,canonical
villager,up-b-balloon-trip,Up B (Balloon Trip),special,上B (バルーントリップ),high,false,false,canonical
villager,down-b-timber-plant-timber-water,"Down B (Timber Plant, Timber Water)",special,下B (タネ植え / 水やり / 伐採),high,false,false,canonical
villager,timber-tree-grow-fall,Timber Tree Grow/Fall,special,"NB (しまう / とり出す)（しまう, 成功）",medium,true,false,order
villager,timber-axe,Timber Axe,special,"NB (しまう / とり出す)（しまう, 
アイテム所持中）",medium,true,false,order
villager,grab,Grab,grab,つかみ,high,false,false,rule
villager,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
villager,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
villager,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
villager,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
villager,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
villager,up-throw,Up Throw,throw,上投げ,high,false,false,rule
villager,down-throw,Down Throw,throw,下投げ,high,false,false,rule
villager,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
villager,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
villager,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
villager,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
villager,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
villager,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
villager,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
villager,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
villager,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
mega_man,jab,Jab,jab,弱攻撃,high,false,false,rule
mega_man,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
mega_man,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
mega_man,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
mega_man,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
mega_man,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
mega_man,up-smash,Up Smash,smash,上スマ,high,false,false,rule
mega_man,down-smash,Down Smash,smash,下スマ,high,false,false,rule
mega_man,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
mega_man,forward-air,Forward Air,aerial,空前,high,false,false,rule
mega_man,back-air,Back Air,aerial,空後,high,false,false,rule
mega_man,up-air,Up Air,aerial,空上,high,false,false,rule
mega_man,down-air,Down Air,aerial,空下,high,false,false,rule
mega_man,neutral-b-metal-blade,Neutral B (Metal Blade),special,NB (メタルブレード),high,false,false,canonical
mega_man,side-b-crash-bomber,Side B (Crash Bomber),special,横B (クラッシュボム),high,false,false,canonical
mega_man,up-b-rush-coil,Up B (Rush Coil),special,上B (ラッシュコイル),high,false,false,canonical
mega_man,down-b-leaf-shield,Down B (Leaf Shield),special,下B (リーフシールド),high,false,false,canonical
mega_man,leaf-shield-throw,"Leaf Shield, Throw",special,NB (メタルブレード)（前投げ）,medium,true,false,order
mega_man,grab,Grab,grab,つかみ,high,false,false,rule
mega_man,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
mega_man,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
mega_man,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
mega_man,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
mega_man,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
mega_man,up-throw,Up Throw,throw,上投げ,high,false,false,rule
mega_man,down-throw,Down Throw,throw,下投げ,high,false,false,rule
mega_man,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
mega_man,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
mega_man,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
mega_man,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
mega_man,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
mega_man,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
mega_man,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
mega_man,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
mega_man,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
wii_fit_trainer,jab-1,Jab 1,jab,弱1,high,false,false,rule
wii_fit_trainer,jab-2,Jab 2,jab,弱2,high,false,false,rule
wii_fit_trainer,jab-3,Jab 3,jab,弱3,high,false,false,rule
wii_fit_trainer,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
wii_fit_trainer,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
wii_fit_trainer,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
wii_fit_trainer,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
wii_fit_trainer,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
wii_fit_trainer,up-smash,Up Smash,smash,上スマ,high,false,false,rule
wii_fit_trainer,down-smash,Down Smash,smash,下スマ,high,false,false,rule
wii_fit_trainer,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
wii_fit_trainer,forward-air,Forward Air,aerial,空前,high,false,false,rule
wii_fit_trainer,back-air,Back Air,aerial,空後,high,false,false,rule
wii_fit_trainer,up-air,Up Air,aerial,空上,high,false,false,rule
wii_fit_trainer,down-air,Down Air,aerial,空下,high,false,false,rule
wii_fit_trainer,neutral-b-sun-salutation,Neutral B (Sun Salutation),special,NB (太陽礼拝),high,false,false,canonical
wii_fit_trainer,sun-salutation-full-charge,"Sun Salutation, Full Charge",special,"NB (太陽礼拝)（保持, 風判定）",medium,true,false,order
wii_fit_trainer,side-b-header,Side B (Header),special,横B (ヘディング),high,false,false,canonical
wii_fit_trainer,up-b-super-hoop,Up B (Super Hoop),special,上B (燃焼フープダンス),high,false,false,canonical
wii_fit_trainer,down-b-deep-breathing,Down B (Deep Breathing),special,下B (腹式呼吸),high,false,false,canonical
wii_fit_trainer,grab,Grab,grab,つかみ,high,false,false,rule
wii_fit_trainer,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
wii_fit_trainer,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
wii_fit_trainer,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
wii_fit_trainer,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
wii_fit_trainer,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
wii_fit_trainer,up-throw,Up Throw,throw,上投げ,high,false,false,rule
wii_fit_trainer,down-throw,Down Throw,throw,下投げ,high,false,false,rule
wii_fit_trainer,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
wii_fit_trainer,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
wii_fit_trainer,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
wii_fit_trainer,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
wii_fit_trainer,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
wii_fit_trainer,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
wii_fit_trainer,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
wii_fit_trainer,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
wii_fit_trainer,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
rosalina_and_luma,jab-1,Jab 1,jab,弱1,high,false,false,rule
rosalina_and_luma,jab-1-luma,Jab 1 (Luma),jab,弱1（チコ）,high,false,false,rule
rosalina_and_luma,jab-2,Jab 2,jab,弱2,high,false,false,rule
rosalina_and_luma,jab-2-luma,Jab 2 (Luma),jab,弱2（チコ）,high,false,false,rule
rosalina_and_luma,jab-3,Jab 3,jab,弱3,high,false,false,rule
rosalina_and_luma,jab-3-luma,Jab 3 (Luma),jab,弱3（チコ）,high,false,false,rule
rosalina_and_luma,rapid-jab,Rapid Jab,jab,百裂攻撃,high,false,false,rule
rosalina_and_luma,rapid-jab-luma,Rapid Jab (Luma),jab,百裂攻撃（チコ）,high,false,false,rule
rosalina_and_luma,rapid-jab-finisher,Rapid Jab Finisher,jab,百裂フィニッシュ,high,false,false,rule
rosalina_and_luma,rapid-jab-finisher-luma,Rapid Jab Finisher (Luma),jab,百裂フィニッシュ（チコ）,high,false,false,rule
rosalina_and_luma,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
rosalina_and_luma,forward-tilt-luma,Forward Tilt (Luma),tilt,横強（チコ）,high,false,false,rule
rosalina_and_luma,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
rosalina_and_luma,up-tilt-luma,Up Tilt (Luma),tilt,上強（チコ）,high,false,false,rule
rosalina_and_luma,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
rosalina_and_luma,down-tilt-luma,Down Tilt (Luma),tilt,下強（チコ）,high,false,false,rule
rosalina_and_luma,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
rosalina_and_luma,dash-attack-luma,Dash Attack (Luma),dash,ダッシュ攻撃（チコ）,high,false,false,rule
rosalina_and_luma,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
rosalina_and_luma,forward-smash-luma,Forward Smash (Luma),smash,横スマ（チコ）,high,false,false,rule
rosalina_and_luma,up-smash,Up Smash,smash,上スマ,high,false,false,rule
rosalina_and_luma,up-smash-luma,Up Smash (Luma),smash,上スマ（チコ）,high,false,false,rule
rosalina_and_luma,down-smash,Down Smash,smash,下スマ,high,false,false,rule
rosalina_and_luma,down-smash-luma,Down Smash (Luma),smash,下スマ（チコ）,high,false,false,rule
rosalina_and_luma,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
rosalina_and_luma,neutral-air-luma,Neutral Air (Luma),aerial,空N（チコ）,high,false,false,rule
rosalina_and_luma,forward-air,Forward Air,aerial,空前,high,false,false,rule
rosalina_and_luma,forward-air-luma,Forward Air (Luma),aerial,空前（チコ）,high,false,false,rule
rosalina_and_luma,back-air,Back Air,aerial,空後,high,false,false,rule
rosalina_and_luma,back-air-luma,Back Air (Luma),aerial,空後（チコ）,high,false,false,rule
rosalina_and_luma,up-air,Up Air,aerial,空上,high,false,false,rule
rosalina_and_luma,up-air-luma,Up Air (Luma),aerial,空上（チコ）,high,false,false,rule
rosalina_and_luma,down-air,Down Air,aerial,空下,high,false,false,rule
rosalina_and_luma,down-air-luma,Down Air (Luma),aerial,空下（チコ）,high,false,false,rule
